Дата;Оператор;Номер;Продолжительность;
2014-04-07 08:32:58;Semikras;989095035059;00:01:13;
2014-04-07 10:16:42;Semikras;540;00:03:32;
2014-04-07 10:25:04;Semikras;5632;00:05:25;
2014-04-07 10:49:45;Semikras;5636;00:02:19;
2014-04-07 11:14:02;Semikras;5632;00:04:46;
2014-04-07 12:03:40;Semikras;9364015;00:00:48;
2014-04-07 12:49:59;Semikras;540;00:00:59;
2014-04-07 12:52:07;Semikras;5319;00:00:25;
2014-04-07 12:52:45;Semikras;5333;00:00:40;
2014-04-07 13:13:39;Semikras;5630;00:04:49;
2014-04-07 14:49:45;Semikras;9772033;00:00:35;
2014-04-07 15:01:02;Semikras;5636;00:03:53;
