Дата;Оператор;Номер;Продолжительность;
2015-04-07 11:42:53;511;9251905;00:01:31;
2015-04-07 11:41:56;511;989132174915;00:00:45;
2015-04-07 11:40:44;511;5636;00:00:18;
2015-04-07 11:30:47;511;9282910;00:02:24;
2015-04-07 11:19:59;511;9282983;00:02:30;
2015-04-07 10:58:29;511;5326;00:00:09;
2015-04-07 10:51:52;511;9251905;00:02:17;
2015-04-07 10:43:31;511;9426536;00:00:12;
2015-04-07 10:42:53;511;9610801;00:00:12;
2015-04-07 10:12:34;511;540;00:00:14;
2015-04-07 10:10:48;511;5636;00:02:12;
2015-04-07 09:59:37;511;989061968765;00:00:30;
2015-04-07 09:54:39;511;540;00:00:23;
2015-04-07 09:52:54;511;9313700;00:00:21;
2015-04-07 09:23:19;511;282948;00:00:07;
2015-04-07 09:18:15;540;501;00:00:23;
2015-04-07 09:16:54;511;540;00:00:20;
2015-04-07 09:13:39;511;5624;00:00:48;
2015-04-07 08:52:43;511;9434243;00:00:43;
2015-04-07 08:51:56;511;9251905;00:00:24;
2015-04-07 08:30:37;511;9250911;00:00:56;
2015-04-07 08:29:34;511;9551161;00:00:16;
2015-04-07 08:29:14;511;282948;00:00:12;
2015-04-07 08:28:05;511;989619932518;00:00:34;
2015-04-07 08:23:36;540;501;00:00:14;
2015-04-07 08:21:39;511;540;00:00:44;
2015-04-07 08:16:26;540;501;00:01:29;
2015-04-07 07:28:46;511;9367339;00:00:12;
2015-04-07 07:28:00;511;9610801;00:00:12;
2015-04-07 06:58:56;511;540;00:00:44;
