Дата;Оператор;Номер;Продолжительность;
2013-04-11 15:31:39;511;282916;00:00:08;
2013-04-11 15:24:23;511;282200;00:00:36;
2013-04-11 15:24:20;511;282200;00:00:31;
2013-04-11 15:24:18;511;282200;00:00:31;
2013-04-11 15:24:15;511;282200;00:00:46;
2013-04-11 15:24:11;511;282200;00:00:32;
2013-04-11 15:22:39;511;282200;00:01:23;
2013-04-11 15:22:37;511;282200;00:00:55;
2013-04-11 15:22:32;511;282200;00:00:59;
2013-04-11 15:22:29;511;282200;00:00:43;
2013-04-11 15:22:25;511;282200;00:00:35;
2013-04-11 15:07:16;511;282200;00:00:28;
2013-04-11 15:07:11;511;282200;00:00:26;
2013-04-11 15:07:08;511;282200;00:00:57;
2013-04-11 15:07:04;511;282200;00:00:45;
2013-04-11 15:07:00;511;282200;00:00:28;
2013-04-11 14:58:07;511;282200;00:00:30;
2013-04-11 14:58:04;511;282200;00:00:42;
2013-04-11 14:58:01;511;282200;00:00:31;
2013-04-11 14:57:57;511;282200;00:00:53;
2013-04-11 14:57:54;511;282200;00:00:35;
2013-04-11 14:39:16;511;540;00:00:24;
2013-04-11 14:37:10;540;501;00:01:23;
2013-04-11 14:34:27;511;540;00:00:12;
2013-04-11 14:25:17;511;9315442;00:01:16;
2013-04-11 14:21:58;511;282200;00:00:39;
2013-04-11 14:21:55;511;282200;00:00:39;
2013-04-11 14:21:51;511;282200;00:00:26;
2013-04-11 14:21:47;511;282200;00:00:31;
2013-04-11 14:21:43;511;282200;00:00:36;
2013-04-11 13:01:44;511;540;00:00:10;
2013-04-11 11:38:56;511;540;00:00:25;
2013-04-11 10:30:59;511;9685072;00:01:03;
2013-04-11 10:30:35;511;540;00:00:10;
2013-04-11 10:18:11;511;540;00:09:20;
2013-04-11 09:47:44;511;989831073943;00:01:47;
2013-04-11 09:28:04;511;9404873;00:00:15;
2013-04-11 09:10:53;511;282972;00:00:35;
2013-04-11 08:50:07;540;501;00:01:02;
2013-04-11 08:45:50;511;540;00:00:31;
