Дата;Оператор;Номер;Продолжительность;
2014-01-15 14:03:48;512;9271493;00:04:04;
2014-01-15 14:01:18;512;9564384;00:00:54;
2014-01-15 13:46:55;540;502;00:00:34;
2014-01-15 12:35:04;512;501;00:00:05;
2014-01-15 12:34:20;511;502;00:00:02;
2014-01-15 11:57:50;540;502;00:01:28;
2014-01-15 11:52:18;512;540;00:01:53;
2014-01-15 10:35:01;540;502;00:01:43;
2014-01-15 09:43:07;512;540;00:01:09;
2014-01-15 09:31:51;512;540;00:01:14;
2014-01-15 08:25:02;512;540;00:01:31;
2014-01-15 08:08:46;512;540;00:00:09;
2014-01-15 07:28:43;512;540;00:00:21;
2014-01-15 07:13:02;512;282200;00:00:25;
2014-01-15 06:41:55;512;282948;00:00:13;
2014-01-15 06:39:09;512;540;00:01:35;
