Дата;Оператор;Номер;Продолжительность;
2015-03-12 13:07:42;509;9666867;00:00:22;
2015-03-12 13:05:34;509;9666676;00:00:18;
2015-03-12 13:01:41;509;9666400;00:00:21;
2015-03-12 12:50:25;540;509;00:00:55;
2015-03-12 12:39:06;509;540;00:02:08;
2015-03-12 12:38:00;509;9610407;00:00:23;
2015-03-12 12:31:06;509;540;00:00:18;
2015-03-12 12:29:57;509;282933;00:02:53;
2015-03-12 12:20:05;540;509;00:01:12;
2015-03-12 12:19:38;509;540;00:00:02;
2015-03-12 11:49:16;509;540;00:00:28;
2015-03-12 11:25:54;509;9285184;00:00:27;
2015-03-12 10:36:17;540;509;00:01:14;
2015-03-12 09:51:24;509;9771595;00:00:15;
2015-03-12 09:50:12;509;9628065;00:00:22;
2015-03-12 09:45:08;541;509;00:00:21;
2015-03-12 09:24:20;541;509;00:01:04;
2015-03-12 09:08:57;540;509;00:00:52;
2015-03-12 09:03:34;509;282946;00:01:37;
2015-03-12 08:54:25;509;282995;00:01:27;
2015-03-12 08:36:10;509;9630825;00:00:58;
2015-03-12 08:00:54;509;9601956;00:00:15;
2015-03-12 07:23:04;540;509;00:01:15;
