Дата;Оператор;Номер;Продолжительность;
2014-12-24 15:34:25;511;9533098;00:00:17;
2014-12-24 15:33:36;511;9250928;00:00:16;
2014-12-24 14:04:43;511;540;00:01:16;
2014-12-24 13:48:03;511;540;00:02:19;
2014-12-24 13:35:03;511;505;00:01:07;
2014-12-24 13:34:48;5140;501;00:00:18;
2014-12-24 13:23:22;511;9282948;00:01:01;
2014-12-24 12:52:45;511;5636;00:00:38;
2014-12-24 11:36:28;511;5636;00:00:35;
2014-12-24 11:00:37;511;989133611992;00:00:29;
2014-12-24 10:31:45;511;282948;00:02:44;
2014-12-24 10:26:59;511;282958;00:00:50;
2014-12-24 10:26:17;511;540;00:00:07;
2014-12-24 10:25:41;511;540;00:00:07;
2014-12-24 10:01:25;511;282946;00:00:38;
2014-12-24 09:56:12;511;540;00:00:25;
2014-12-24 09:45:57;511;5636;00:02:01;
2014-12-24 08:08:19;511;9723158;00:00:34;
2014-12-24 07:34:34;511;9400330;00:00:48;
2014-12-24 07:32:35;511;9606167;00:00:28;
2014-12-24 07:31:46;511;9532412;00:00:22;
