Дата;Оператор;Номер;Продолжительность;
2013-04-13 15:38:27;519;282200;00:00:53;
2013-04-13 15:38:22;519;282200;00:00:40;
2013-04-13 13:55:29;519;540;00:00:47;
2013-04-13 12:30:29;540;509;00:00:10;
2013-04-13 12:22:42;519;540;00:00:26;
2013-04-13 10:35:09;540;509;00:00:58;
2013-04-13 10:05:51;540;509;00:01:47;
2013-04-13 09:56:15;519;540;00:00:31;
2013-04-13 08:45:42;519;540;00:00:37;
2013-04-13 08:01:27;519;540;00:01:15;
2013-04-13 07:27:13;519;540;00:00:23;
2013-04-13 07:06:18;519;282200;00:00:44;
